gbifID,abstract,accessRigh,identifier,language,license,modified,references,rightsHold,type,institutio,collection,datasetID,institut_1,collecti_1,datasetNam,ownerInsti,basisOfRec,informatio,dynamicPro,occurrence,catalogNum,recordNumb,recordedBy,individual,sex,lifeStage,reproducti,behavior,establishm,occurren_1,preparatio,dispositio,associated,associat_1,associat_2,otherCatal,occurren_2,organismID,organismNa,organismSc,associat_3,associat_4,previousId,organismRe,materialSa,eventID,parentEven,fieldNumbe,eventDate,eventTime,startDayOf,endDayOfYe,year,month,day,verbatimEv,habitat,samplingPr,eventRemar,locationID,higherGeog,higherGe_1,continent,waterBody,countryCod,stateProvi,county,municipali,locality,verbatimLo,verbatimEl,verbatimDe,minimumDis,maximumDis,locationAc,locationRe,decimalLat,decimalLon,coordinate,verbatimCo,verbatimSR,georeferen,georefer_1,georefer_2,georefer_3,georefer_4,identifica,identifi_1,typeStatus,identified,dateIdenti,identifi_2,identifi_3,identifi_4,taxonID,scientific,scientif_1,accepted_1,parentNa_1,original_1,nameAcco_1,namePubl_1,namePubl_2,higherClas,kingdom,phylum,class,order,family,genus,specificEp,infraspeci,taxonRank,vernacular,nomenclatu,taxonomicS,nomencla_1,taxonRemar,datasetKey,publishing,lastInterp,elevation,elevationA,depth,depthAccur,issue,mediaType,hasCoordin,hasGeospat,taxonKey,acceptedTa,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKe,speciesKey,species,genericNam,acceptedSc,verbatimSc,typifiedNa,protocol,lastParsed,lastCrawle,repatriate,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name
1145794277,,http://vertnet.org/resources/norms.html,http://arctos.database.museum/guid/MVZ:Mamm:216027?seid=1002780,en,CC0_1_0,44:06.8,http://arctos.database.museum/guid/MVZ:Mamm:216027,,PhysicalObject,MVZ,28,,MVZ,Mammal specimens,,,PRESERVED_SPECIMEN,,age class=embryo;sex=not recorded,http://arctos.database.museum/guid/MVZ:Mamm:216027?seid=1002780,MVZ:Mamm:216027,1611-C,Collector(s): Christopher J. Conroy,1,,Embryo,,,,PRESENT,embryo (95% ethanol),,,,,collector number=1611-C,"saved in 70% EtOH for DNA in the field, but changed to 95% EtOH 27 Feb 2009.",http://arctos.database.museum/guid/MVZ:Mamm:216027,,,,,"[{""scientific_name"":""Microtus californicus sanctidiegi"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":null,""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: field."",""idby"":""Christopher J. Conroy"",""conce",,,,,,00:00.0,4/1/05,,91,2005,4,1,1-Apr-05,,,,,,"North America, United States, California, Santa Barbara County",NORTH_AMERICA,,US,California,Santa Barbara County,,"Coal Oil Point Reserve, UC Santa Barbara","Coal Oil Pt. Reserve, UCSB, Goleta, Santa Barbara Co., CA",,,,,Christopher J. Conroy,,34.4153,-119.88046,110,decimal degrees,,Christopher J. Conroy,4/20/05 0:00,MaNIS georeferencing guidelines,GPS,unverified,,A,,Christopher J. Conroy,,,features,Former nature_of_id: field.,,,"Microtus californicus sanctidiegi Kellogg, 1918",,,,,,,"Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Arvicolinae, Microtus, Microtus californicus,",Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,californicus,sanctidiegi,SUBSPECIES,,ICZN,SYNONYM,,,0daed095-478a-4af6-abf5-18acb790fbb2,US,49:46.2,,,,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,TRUE,FALSE,8954817,2438603,1,44,359,1459,3240723,2438591,,2438603,Microtus californicus,Microtus,"Microtus californicus (Peale, 1848)",Microtus californicus sanctidiegi,,DWC_ARCHIVE,49:46.2,45:22.3,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
1065426148,,http://vertnet.org/resources/norms.html,fa5a601a-2dfe-4672-a92b-5843d57ac4f9,en,CC0_1_0,00:00.0,http://portal.vertnet.org/o/lacm/mammals?id=fa5a601a-2dfe-4672-a92b-5843d57ac4f9,,PhysicalObject,http://biocol.org/urn:lsid:biocol:org:34802,http://biocol.org/urn:lsid:biocol:org:34897,,LACM,Mammals,LACM Vertebrates,,PRESERVED_SPECIMEN,,"{""measurements"":""140-70-15-15"",""weightInGrams"":""11.1"" }",fa5a601a-2dfe-4672-a92b-5843d57ac4f9,89108,PWC 724,"Collins, P W",,MALE,,"T=7 x 4 mm, abdom.",,NATIVE,PRESENT,"Skin, skull and body skeleton, Tissue 0937",,,,,LAF 937,,,,,,,,,,,,,00:00.0,,105,105,1988,4,14,14-Apr-88,,,,,,| United States | California | Santa Barbara Co |  |  |  |,NORTH_AMERICA,,US,California,Santa Barbara,,"Devereux Slough, NE arm adjacent Horse Corrals, Coal Oil Pt Reserve","United States | California | Santa Barbara Co | Devereux Slough, NE arm adjacent Horse Corrals, Coal Oil Pt Reserve",,,,,,,34.40896577,-119.8787389,762,decimal degrees,,Thuy T. Tran (MVZ),,,"Terrain Navigator 3.02 USGS 1:100,000",requires verification,,,,,,,,,,,"Reithrodontomys megalotis (Baird, 1857)",,,,,,,Rodentia | Cricetidae | Reithrodontomys,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,,SPECIES,,ICZN,ACCEPTED,,,7a25f7aa-03fb-4322-aaeb-66719e1a9527,US,21:27.7,,,,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2437874,2437874,1,44,359,1459,3240723,2437854,,2437874,Reithrodontomys megalotis,Reithrodontomys,"Reithrodontomys megalotis (Baird, 1857)",Reithrodontomys megalotis,,DWC_ARCHIVE,21:27.7,25:04.5,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
1065424874,,http://vertnet.org/resources/norms.html,f6d99e21-d7da-4d80-9c84-d9a1569088c9,en,CC0_1_0,00:00.0,http://portal.vertnet.org/o/lacm/mammals?id=f6d99e21-d7da-4d80-9c84-d9a1569088c9,,PhysicalObject,http://biocol.org/urn:lsid:biocol:org:34802,http://biocol.org/urn:lsid:biocol:org:34897,,LACM,Mammals,LACM Vertebrates,,PRESERVED_SPECIMEN,,"{""measurements"":""141-70-15-15"",""weightInGrams"":""9.2"" }",f6d99e21-d7da-4d80-9c84-d9a1569088c9,89104,PWC 720,"Collins, P W",,MALE,,"T=8 x 5 mm, abdom.",,NATIVE,PRESENT,"Skin, skull and body skeleton, Tissue 0933",,,,,LAF 933,,,,,,,,,,,,,00:00.0,,105,105,1988,4,14,14-Apr-88,,,,,,| United States | California | Santa Barbara Co |  |  |  |,NORTH_AMERICA,,US,California,Santa Barbara,,"Devereux Slough, NE arm adjacent Horse Corrals, Coal Oil Pt Reserve","United States | California | Santa Barbara Co | Devereux Slough, NE arm adjacent Horse Corrals, Coal Oil Pt Reserve",,,,,,,34.40896577,-119.8787389,762,decimal degrees,,Thuy T. Tran (MVZ),,,"Terrain Navigator 3.02 USGS 1:100,000",requires verification,,,,,,,,,,,"Reithrodontomys megalotis (Baird, 1857)",,,,,,,Rodentia | Cricetidae | Reithrodontomys,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,,SPECIES,,ICZN,ACCEPTED,,,7a25f7aa-03fb-4322-aaeb-66719e1a9527,US,21:18.5,,,,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2437874,2437874,1,44,359,1459,3240723,2437854,,2437874,Reithrodontomys megalotis,Reithrodontomys,"Reithrodontomys megalotis (Baird, 1857)",Reithrodontomys megalotis,,DWC_ARCHIVE,21:18.5,25:04.5,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
1065421495,,http://vertnet.org/resources/norms.html,ee17c3d1-eb85-4a39-b112-104e4856b7aa,en,CC0_1_0,00:00.0,http://portal.vertnet.org/o/lacm/mammals?id=ee17c3d1-eb85-4a39-b112-104e4856b7aa,,PhysicalObject,http://biocol.org/urn:lsid:biocol:org:34802,http://biocol.org/urn:lsid:biocol:org:34897,,LACM,Mammals,LACM Vertebrates,,PRESERVED_SPECIMEN,,"{""measurements"":""132-66-15-14"",""weightInGrams"":""9.0"" }",ee17c3d1-eb85-4a39-b112-104e4856b7aa,89107,PWC 723,"Collins, P W",,MALE,,"T=8 x 4 mm, abdom.",,NATIVE,PRESENT,"Skin, skull and body skeleton, Tissue 0936",,,,,LAF 936,,,,,,,,,,,,,00:00.0,,105,105,1988,4,14,14-Apr-88,,,,,,| United States | California | Santa Barbara Co |  |  |  |,NORTH_AMERICA,,US,California,Santa Barbara,,"Devereux Slough, NE arm adjacent Horse Corrals, Coal Oil Pt Reserve","United States | California | Santa Barbara Co | Devereux Slough, NE arm adjacent Horse Corrals, Coal Oil Pt Reserve",,,,,,,34.40896577,-119.8787389,762,decimal degrees,,Thuy T. Tran (MVZ),,,"Terrain Navigator 3.02 USGS 1:100,000",requires verification,,,,,,,,,,,"Reithrodontomys megalotis (Baird, 1857)",,,,,,,Rodentia | Cricetidae | Reithrodontomys,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,,SPECIES,,ICZN,ACCEPTED,,,7a25f7aa-03fb-4322-aaeb-66719e1a9527,US,21:29.5,,,,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2437874,2437874,1,44,359,1459,3240723,2437854,,2437874,Reithrodontomys megalotis,Reithrodontomys,"Reithrodontomys megalotis (Baird, 1857)",Reithrodontomys megalotis,,DWC_ARCHIVE,21:29.5,25:04.5,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
1065400200,,http://vertnet.org/resources/norms.html,b5ebf8bb-b568-4fea-b47b-7b4a609225ff,en,CC0_1_0,00:00.0,http://portal.vertnet.org/o/lacm/mammals?id=b5ebf8bb-b568-4fea-b47b-7b4a609225ff,,PhysicalObject,http://biocol.org/urn:lsid:biocol:org:34802,http://biocol.org/urn:lsid:biocol:org:34897,,LACM,Mammals,LACM Vertebrates,,PRESERVED_SPECIMEN,,,b5ebf8bb-b568-4fea-b47b-7b4a609225ff,86039,GDF 50,"Miller, J",,FEMALE,,,,NATIVE,PRESENT,skeleton,,,,,A690401-1,"Collected on Signal Oil Co property, on beach",,,,,,,,,,,,00:00.0,,91,91,1969,4,1,1-Apr-69,,,,,,| United States | California | Santa Barbara Co |  |  |  |,NORTH_AMERICA,,US,California,Santa Barbara,,20 mi W Santa Barbara,United States | California | Santa Barbara Co | 20 mi W Santa Barbara,,,,,,,34.41445358,-119.8839621,4828,decimal degrees,,Thuy T. Tran (MVZ),,,"Terrain Navigator 3.02 USGS 1:100,000",requires verification,,,,,,,,,,,"Phoca vitulina Linnaeus, 1758",,,,,,,Carnivora | Phocidae | Phoca,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,vitulina,,SPECIES,,ICZN,ACCEPTED,,,7a25f7aa-03fb-4322-aaeb-66719e1a9527,US,21:27.8,,,,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2434793,2434793,1,44,359,732,5310,2433485,,2434793,Phoca vitulina,Phoca,"Phoca vitulina Linnaeus, 1758",Phoca vitulina,,DWC_ARCHIVE,21:27.8,25:04.5,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
1065366201,,http://vertnet.org/resources/norms.html,5bf9655d-a49c-43a6-98b0-4206d114a1da,en,CC0_1_0,00:00.0,http://portal.vertnet.org/o/lacm/mammals?id=5bf9655d-a49c-43a6-98b0-4206d114a1da,,PhysicalObject,http://biocol.org/urn:lsid:biocol:org:34802,http://biocol.org/urn:lsid:biocol:org:34897,,LACM,Mammals,LACM Vertebrates,,PRESERVED_SPECIMEN,,,5bf9655d-a49c-43a6-98b0-4206d114a1da,51395,GDF 51,"Miller, J",,,,,,NATIVE,PRESENT,skeleton,,,,,,skull and partial skeleton minus forelimbs,,,,,,,,,,,,00:00.0,,91,91,1969,4,1,1-Apr-69,,,,,,| United States | California | Santa Barbara Co |  |  |  |,NORTH_AMERICA,,US,California,Santa Barbara,,"Santa Barbara, ca. 20 mi W","United States | California | Santa Barbara Co | Santa Barbara, ca. 20 mi W",,,,,,,34.41445358,-119.8839621,4828,decimal degrees,,Thuy T. Tran (MVZ),,,"Terrain Navigator 3.02 USGS 1:100,000",requires verification,,,,,,,,,,,"Lagenorhynchus obliquidens Gill, 1865",,,,,,,Cetacea | Delphinidae | Lagenorhynchus,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,obliquidens,,SPECIES,,ICZN,ACCEPTED,,,7a25f7aa-03fb-4322-aaeb-66719e1a9527,US,21:12.8,,,,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,5220069,5220069,1,44,359,733,5314,2440608,,5220069,Lagenorhynchus obliquidens,Lagenorhynchus,"Lagenorhynchus obliquidens Gill, 1865",Lagenorhynchus obliquidens,,DWC_ARCHIVE,21:12.8,25:04.5,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
1065358716,,http://vertnet.org/resources/norms.html,48408996-46ea-4cec-b708-4e7dc20182fe,en,CC0_1_0,00:00.0,http://portal.vertnet.org/o/lacm/mammals?id=48408996-46ea-4cec-b708-4e7dc20182fe,,PhysicalObject,http://biocol.org/urn:lsid:biocol:org:34802,http://biocol.org/urn:lsid:biocol:org:34897,,LACM,Mammals,LACM Vertebrates,,PRESERVED_SPECIMEN,,"{""measurements"":""146-76-16-15"",""weightInGrams"":""10.0"" }",48408996-46ea-4cec-b708-4e7dc20182fe,89106,PWC 722,"Collins, P W",,MALE,,"T=7 x 6 mm, abdom.",,NATIVE,PRESENT,"Skin, skull and body skeleton, Tissue 0935",,,,,LAF 935,,,,,,,,,,,,,00:00.0,,105,105,1988,4,14,14-Apr-88,,,,,,| United States | California | Santa Barbara Co |  |  |  |,NORTH_AMERICA,,US,California,Santa Barbara,,"Devereux Slough, NE arm adjacent Horse Corrals, Coal Oil Pt Reserve","United States | California | Santa Barbara Co | Devereux Slough, NE arm adjacent Horse Corrals, Coal Oil Pt Reserve",,,,,,,34.40896577,-119.8787389,762,decimal degrees,,Thuy T. Tran (MVZ),,,"Terrain Navigator 3.02 USGS 1:100,000",requires verification,,,,,,,,,,,"Reithrodontomys megalotis (Baird, 1857)",,,,,,,Rodentia | Cricetidae | Reithrodontomys,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,,SPECIES,,ICZN,ACCEPTED,,,7a25f7aa-03fb-4322-aaeb-66719e1a9527,US,21:12.1,,,,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2437874,2437874,1,44,359,1459,3240723,2437854,,2437874,Reithrodontomys megalotis,Reithrodontomys,"Reithrodontomys megalotis (Baird, 1857)",Reithrodontomys megalotis,,DWC_ARCHIVE,21:12.1,25:04.5,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
1065350217,,http://vertnet.org/resources/norms.html,32734400-c4c3-411a-a9b5-5f048b455f93,en,CC0_1_0,00:00.0,http://portal.vertnet.org/o/lacm/mammals?id=32734400-c4c3-411a-a9b5-5f048b455f93,,PhysicalObject,http://biocol.org/urn:lsid:biocol:org:34802,http://biocol.org/urn:lsid:biocol:org:34897,,LACM,Mammals,LACM Vertebrates,,PRESERVED_SPECIMEN,,"{""measurements"":""147-78-16-15"",""weightInGrams"":""11.2"" }",32734400-c4c3-411a-a9b5-5f048b455f93,89105,PWC 721,"Collins, P W",,MALE,,"T=7.5 x 4 mm, ing.",,NATIVE,PRESENT,"Skin, skull and body skeleton, Tissue 0934",,,,,LAF 934,,,,,,,,,,,,,00:00.0,,105,105,1988,4,14,14-Apr-88,,,,,,| United States | California | Santa Barbara Co |  |  |  |,NORTH_AMERICA,,US,California,Santa Barbara,,"Devereux Slough, NE arm adjacent Horse Corrals, Coal Oil Pt Reserve","United States | California | Santa Barbara Co | Devereux Slough, NE arm adjacent Horse Corrals, Coal Oil Pt Reserve",,,,,,,34.40896577,-119.8787389,762,decimal degrees,,Thuy T. Tran (MVZ),,,"Terrain Navigator 3.02 USGS 1:100,000",requires verification,,,,,,,,,,,"Reithrodontomys megalotis (Baird, 1857)",,,,,,,Rodentia | Cricetidae | Reithrodontomys,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,,SPECIES,,ICZN,ACCEPTED,,,7a25f7aa-03fb-4322-aaeb-66719e1a9527,US,21:11.3,,,,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2437874,2437874,1,44,359,1459,3240723,2437854,,2437874,Reithrodontomys megalotis,Reithrodontomys,"Reithrodontomys megalotis (Baird, 1857)",Reithrodontomys megalotis,,DWC_ARCHIVE,21:11.3,25:04.5,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735675052,,,urn:catalog:SBMNH:OS:2299,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,OS,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:OS:2299,2299,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,224,224,1980,8,12,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Goleta; 1/2 mi W of Coal Oil Point,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.412778,-119.883611,,,,,,,,requires verification,,,,,,,,,,,"Zalophus californianus (Lesson, 1828)",,,,,,,Animalia:Chordata:Mammalia:Carnivora:Otariidae:Zalophus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,californianus,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:22.9,,,,,COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH,,TRUE,FALSE,2433458,2433458,1,44,359,732,5309,2433457,,2433458,Zalophus californianus,Zalophus,"Zalophus californianus (Lesson, 1828)",Zalophus californianus,,DWC_ARCHIVE,13:22.9,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735673557,,,urn:catalog:SBMNH:OS:1925,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,OS,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:OS:1925,1925,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,76,76,1978,3,17,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.414166,-119.875275,,,,,,,,requires verification,,,,,,,,,,,"Phoca vitulina Linnaeus, 1758",,,,,,,Animalia:Chordata:Mammalia:Carnivora:Phocidae:Phoca,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,vitulina,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:22.0,,,,,COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH,,TRUE,FALSE,2434793,2434793,1,44,359,732,5310,2433485,,2434793,Phoca vitulina,Phoca,"Phoca vitulina Linnaeus, 1758",Phoca vitulina,,DWC_ARCHIVE,13:22.0,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735673243,,,urn:catalog:SBMNH:OS:2292,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,OS,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:OS:2292,2292,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,255,255,1980,9,12,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Goleta; 50 yds E of Coal Oil Point,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.4075,-119.8775,,,,,,,,requires verification,,,,,,,,,,,"Zalophus californianus (Lesson, 1828)",,,,,,,Animalia:Chordata:Mammalia:Carnivora:Otariidae:Zalophus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,californianus,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:23.6,,,,,INSTITUTION_COLLECTION_MISMATCH,,TRUE,FALSE,2433458,2433458,1,44,359,732,5309,2433457,,2433458,Zalophus californianus,Zalophus,"Zalophus californianus (Lesson, 1828)",Zalophus californianus,,DWC_ARCHIVE,13:23.6,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735673168,,,urn:catalog:SBMNH:MAM:2863,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,MAM,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:MAM:2863,2863,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,104,104,1988,4,14,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough; NW Corner,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.416667,-119.875556,,,,,,,,requires verification,,,,,,,,,,,"Reithrodontomys megalotis (Baird, 1857)",,,,,,,Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Reithrodontomys,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:23.7,,,,,COORDINATE_ROUNDED;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2437874,2437874,1,44,359,1459,3240723,2437854,,2437874,Reithrodontomys megalotis,Reithrodontomys,"Reithrodontomys megalotis (Baird, 1857)",Reithrodontomys megalotis,,DWC_ARCHIVE,13:23.7,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735672666,,,urn:catalog:SBMNH:MAM:2665,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,MAM,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:MAM:2665,2665,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,104,104,1988,4,14,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough; NE arm adjacent horse pasture,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.417222,-119.872778,,,,,,,,requires verification,,,,,,,,,,,"Mus musculus Linnaeus, 1758",,,,,,,Animalia:Chordata:Mammalia:Rodentia:Muridae:Mus,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,musculus,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:24.8,,,,,COORDINATE_ROUNDED;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,7429082,7429082,1,44,359,1459,5510,9800657,,7429082,Mus musculus,Mus,"Mus musculus Linnaeus, 1758",Mus musculus,,DWC_ARCHIVE,13:24.8,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735671538,,,urn:catalog:SBMNH:MAM:2662,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,MAM,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:MAM:2662,2662,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,104,104,1988,4,14,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough; NW corner on alluvial fan,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.416667,-119.875556,,,,,,,,requires verification,,,,,,,,,,,"Mus musculus Linnaeus, 1758",,,,,,,Animalia:Chordata:Mammalia:Rodentia:Muridae:Mus,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,musculus,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:21.6,,,,,COORDINATE_ROUNDED;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,7429082,7429082,1,44,359,1459,5510,9800657,,7429082,Mus musculus,Mus,"Mus musculus Linnaeus, 1758",Mus musculus,,DWC_ARCHIVE,13:21.6,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735669969,,,urn:catalog:SBMNH:MAM:2860,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,MAM,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:MAM:2860,2860,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,104,104,1988,4,14,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough; E arm near Baseball Field,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.414167,-119.873611,,,,,,,,requires verification,,,,,,,,,,,"Reithrodontomys megalotis (Baird, 1857)",,,,,,,Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Reithrodontomys,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:25.5,,,,,COORDINATE_ROUNDED;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2437874,2437874,1,44,359,1459,3240723,2437854,,2437874,Reithrodontomys megalotis,Reithrodontomys,"Reithrodontomys megalotis (Baird, 1857)",Reithrodontomys megalotis,,DWC_ARCHIVE,13:25.5,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
